record_key,measurement_key,measurement_id,sequence_id,substrate_id,pair_id,split_family,split
a47df0208f8baf55,a47df0208f8baf55,meas_82486bb91adbe8b4,111ccfb00299,smiles:4332f3bd637634fe,pair_887cfc43f8bf4752,substrate_exclusive,train
41bd43a3ec948e99,41bd43a3ec948e99,meas_1fc46e424c65910c,5ef212215dce,smiles:39ce0e9c61bbca96,pair_e6f32c046d276f93,substrate_exclusive,train
58bc57473fdd7528,58bc57473fdd7528,meas_3fbb82720bb2ba8d,5ef212215dce,smiles:295938f1f345895d,pair_0d283079c1f58d07,substrate_exclusive,train
8dc5b525cd4c81e7,8dc5b525cd4c81e7,meas_45a1954309e7fd4e,5ef212215dce,smiles:7e718278b84a423f,pair_695ce582326174a4,substrate_exclusive,train
98d19412cd079092,98d19412cd079092,meas_9d046a75a95e8157,5ef212215dce,smiles:f931c4cc430978e2,pair_7461d60674775b11,substrate_exclusive,train
93cc37f3636b55f2,93cc37f3636b55f2,meas_28274293511e0561,6eb23dc400b8,smiles:cd5489f8eed1f661,pair_01398200b5506a3a,substrate_exclusive,train
e7be5cfcfb1dbb52,e7be5cfcfb1dbb52,meas_2dd204f307eca840,2617b0e37874,smiles:cd5489f8eed1f661,pair_dfc812cad6db7228,substrate_exclusive,train
8848ddf8b41a893c,8848ddf8b41a893c,meas_62c839165653d90f,6eb23dc400b8,smiles:4fd58d89a7d23755,pair_effdbb14e61d5c7b,substrate_exclusive,train
4329188c6b922bbe,4329188c6b922bbe,meas_5b5a04e9d9cf92e7,2617b0e37874,smiles:4fd58d89a7d23755,pair_e508cb598bf4dd01,substrate_exclusive,train
7cb6b8a1981c7105,7cb6b8a1981c7105,meas_bf661c8bdec85070,1cd0a6098b0e,smiles:7e718278b84a423f,pair_2ad3eebd2cf31eb3,substrate_exclusive,train
7301892a8065389c,7301892a8065389c,meas_791274458ff4c8e6,1cd0a6098b0e,smiles:9b49f6b20e12e61b,pair_58c14b2747d4041e,substrate_exclusive,test
1482666eeafe4ae0,1482666eeafe4ae0,meas_5017f107648894f4,1cd0a6098b0e,smiles:4fd58d89a7d23755,pair_036023414fc6b55a,substrate_exclusive,train
e64451907f721adc,e64451907f721adc,meas_caf165c22ed6d2f0,1cd0a6098b0e,smiles:4332f3bd637634fe,pair_d33bb55091e42d91,substrate_exclusive,train
182815c2dee54595,182815c2dee54595,meas_a2a76d1f68298c74,9f7e5113625a,smiles:dd1576df637e9601,pair_d02aecfaf5556bd1,substrate_exclusive,train
29339db0881bfb6b,29339db0881bfb6b,meas_a161acc386289daf,9f7e5113625a,smiles:9666dc4f0fa58870,pair_d36487e4732389c2,substrate_exclusive,train
89e5909292da8c18,89e5909292da8c18,meas_6ab4d7aa2ac72870,9f7e5113625a,smiles:d37bd322cd909932,pair_e66d4a3d95ff1238,substrate_exclusive,train
cc14b086b215f91b,cc14b086b215f91b,meas_bfa0bbcf438aa8f7,016272cf51e0,smiles:dd1576df637e9601,pair_fd58ea469030f11c,substrate_exclusive,train
5c6e97147a505912,5c6e97147a505912,meas_63c994f1a3fc15c9,016272cf51e0,smiles:1bc83ed7f8fcf30b,pair_1920b92eb4dec3c5,substrate_exclusive,train
3f44bfcfdda1f0ad,3f44bfcfdda1f0ad,meas_9a055379fe1eb33d,016272cf51e0,smiles:c90edd8f63f117fc,pair_64b83789aca8d267,substrate_exclusive,train
5f9cf90497a2b13f,5f9cf90497a2b13f,meas_666d2e5adeb2c642,016272cf51e0,smiles:9666dc4f0fa58870,pair_826ce411fe18b3b5,substrate_exclusive,train
cc540ad91135d2f5,cc540ad91135d2f5,meas_c0f5f36b7e305621,016272cf51e0,smiles:f39ecf8074caf306,pair_d805037fd0d3ccc4,substrate_exclusive,val
6666a707df837d56,6666a707df837d56,meas_e51f9409400d7e80,d5ef5a1220cc,smiles:540cc0181e112b38,pair_2fceb4d9611703ed,substrate_exclusive,test
cadd2eb5cdc35150,cadd2eb5cdc35150,meas_b4f9e041fc2a3b01,39be64ab9a11,smiles:52cf3141e59c7633,pair_0a152e3853663090,substrate_exclusive,train
dad664c254ec2d65,dad664c254ec2d65,meas_ce69ea201de9c425,39be64ab9a11,smiles:52cf3141e59c7633,pair_a6a7597415f54074,substrate_exclusive,train
2e7943ff01764cdf,2e7943ff01764cdf,meas_3d8299dc28abb4ae,39be64ab9a11,smiles:cd5489f8eed1f661,pair_deb6ed8733b11375,substrate_exclusive,train
ced5eb6b40bc0b7c,ced5eb6b40bc0b7c,meas_42c485449a2b8d5c,cc2de068b0dc,smiles:4332f3bd637634fe,pair_d35253c634815bc1,substrate_exclusive,train
b8f7d7887d7a484f,b8f7d7887d7a484f,meas_5ed7ab36c2f71e56,4f43b1d8d350,smiles:cd5489f8eed1f661,pair_1f6d69e89fee717e,substrate_exclusive,train
14fe34863659d633,14fe34863659d633,meas_439e0a90810db6d9,4f43b1d8d350,smiles:4fd58d89a7d23755,pair_b95969f5d83064a8,substrate_exclusive,train
c2770c33a589ea36,c2770c33a589ea36,meas_4845baed0f5f5472,4f43b1d8d350,smiles:52cf3141e59c7633,pair_787e5049c55ccd2a,substrate_exclusive,train
a58d0b76478e285b,a58d0b76478e285b,meas_7a3e80c4b150f0b5,4f43b1d8d350,smiles:6906a7cbcd02ebc7,pair_167b6009c05efdc2,substrate_exclusive,train
543e029afbca3c2d,543e029afbca3c2d,meas_48abe74baf90a442,4f43b1d8d350,smiles:cd5489f8eed1f661,pair_e091cf65f476859b,substrate_exclusive,train
489a548763d1e528,489a548763d1e528,meas_ca7fb73834ac8d96,4f43b1d8d350,smiles:6906a7cbcd02ebc7,pair_167b6009c05efdc2,substrate_exclusive,train
45615c69a280b235,45615c69a280b235,meas_25f1eea8b7f82bd7,a04591234dd0,smiles:c90edd8f63f117fc,pair_7329f3199bf40a97,substrate_exclusive,train
4b2567d41de02010,4b2567d41de02010,meas_2a4cf75f9b9bfcc5,a04591234dd0,smiles:295938f1f345895d,pair_c77624dab387b50e,substrate_exclusive,train
d49993ca1be6399c,d49993ca1be6399c,meas_01bc31588fe56b16,a04591234dd0,smiles:1571ffeeff3559a1,pair_e01d225b93c45391,substrate_exclusive,train
e1828a3a40680eca,e1828a3a40680eca,meas_bc41f9889d484819,a04591234dd0,smiles:39ce0e9c61bbca96,pair_31569c5dca69b904,substrate_exclusive,train
9e130693895fe291,9e130693895fe291,meas_9b8a9f192a747b1d,b5ac364216b8,smiles:dd1576df637e9601,pair_31d7ca3c14d60e17,substrate_exclusive,train
60a7e311c6f0d0af,60a7e311c6f0d0af,meas_3d3baaddbbb74a43,b5ac364216b8,smiles:8d4f6587589c77a8,pair_27e3d1113ba9d929,substrate_exclusive,train
310dbbdada7bbe5f,310dbbdada7bbe5f,meas_ded40001dcf0cf02,b5ac364216b8,smiles:57cdded7a1825a02,pair_cfa87517a789ac06,substrate_exclusive,train
64622cff91bde662,64622cff91bde662,meas_a81546b6f71ca87a,98182f0cf13a,smiles:18945bf54a9f2460,pair_377f52f71be1c19b,substrate_exclusive,train
8539f5c616e175b4,8539f5c616e175b4,meas_f54c6c600600e602,403c4294d848,smiles:52cf3141e59c7633,pair_d3885ad014aa9d40,substrate_exclusive,train
c90f9ad7fa556531,c90f9ad7fa556531,meas_2839b69445d15904,2cd935195b2e,smiles:52cf3141e59c7633,pair_c8f6239020386b56,substrate_exclusive,train
e3204d266d0e1121,e3204d266d0e1121,meas_cc30abe088ae23fe,45d09425d29b,smiles:52cf3141e59c7633,pair_7af9e249f4e6ba1f,substrate_exclusive,train
3b89a04b05e9efff,3b89a04b05e9efff,meas_8c712ff73d377ca9,b9bf96f160b6,smiles:b52b87c3ac44217c,pair_e2d195e5968ee2e5,substrate_exclusive,train
a092f8ef2d89bf54,a092f8ef2d89bf54,meas_66b6b1a1976b19de,e2f5ef185bc8,smiles:9b49f6b20e12e61b,pair_68347a93f9ebf526,substrate_exclusive,test
1a9297babda52ed9,1a9297babda52ed9,meas_1fc7ba1ff2c4a6b0,e2f5ef185bc8,smiles:4fd58d89a7d23755,pair_6603fca8b7e6d91f,substrate_exclusive,train
7f5c99bebc8135e2,7f5c99bebc8135e2,meas_895bc29a706553fb,e2f5ef185bc8,smiles:4332f3bd637634fe,pair_19df2e0c2714ee9b,substrate_exclusive,train
82fa1603f787e3e4,82fa1603f787e3e4,meas_8ff65d6974d13a47,f91d8a64c290,smiles:6b526da7b63590e4,pair_bc0c9ce656a318dd,substrate_exclusive,train
9b3f5ad35653cc38,9b3f5ad35653cc38,meas_c09ab8f6a8175473,f91d8a64c290,smiles:8a9189dfecd18e14,pair_ccb87efbbdd6c361,substrate_exclusive,train
b94d25501a383524,b94d25501a383524,meas_3892ae4edf617319,f91d8a64c290,smiles:a906d668c053b271,pair_f1782793a0d85e91,substrate_exclusive,train
6a45d37f4e68ac63,6a45d37f4e68ac63,meas_d3764d28ba9f9b05,f91d8a64c290,smiles:24d2fa73e74d1416,pair_283a47b07f7acf64,substrate_exclusive,train
41abf7e645bb22c8,41abf7e645bb22c8,meas_df693cd05708c7fe,f91d8a64c290,smiles:8c9a2955e46afa72,pair_282ee668c745a5f9,substrate_exclusive,train
10250dd9c78f033f,10250dd9c78f033f,meas_64ffebd72271d3f9,f91d8a64c290,smiles:fa2d7a9b41d24347,pair_57eae375e87cd0d0,substrate_exclusive,train
9229db6169f83634,9229db6169f83634,meas_1fde4cd5a25435e6,f91d8a64c290,smiles:6c7f59955968d6f6,pair_a076d3c18835d5fc,substrate_exclusive,train
03afa88296b9c36c,03afa88296b9c36c,meas_17b8eae6bf8c56e2,f0b2e41c0bb5,smiles:6c7f59955968d6f6,pair_60a251cd492e3ceb,substrate_exclusive,train
e08c2c05360c4e4c,e08c2c05360c4e4c,meas_bf61914accbbf127,f0b2e41c0bb5,smiles:7b7cfb2fbae2df5e,pair_4f3932205bff11bd,substrate_exclusive,train
9190ba8dc63a1a41,9190ba8dc63a1a41,meas_d8aa9b159fd1d6db,f0b2e41c0bb5,smiles:8a9189dfecd18e14,pair_3beb55ca1f196db3,substrate_exclusive,train
85db3fade85f4d63,85db3fade85f4d63,meas_e935200f1b550d4b,62b336026e0b,smiles:8a9189dfecd18e14,pair_70a3d94c4206a43b,substrate_exclusive,train
b9b449d09200557e,b9b449d09200557e,meas_7a29e54625283ecf,f204858bdd8d,smiles:8c9a2955e46afa72,pair_99c9588cfc291f77,substrate_exclusive,train
dab461599d1c42c8,dab461599d1c42c8,meas_a8214e0bef536295,f204858bdd8d,smiles:8a9189dfecd18e14,pair_fadc56f3f28f8228,substrate_exclusive,train
d74bbb3d35a4d7d8,d74bbb3d35a4d7d8,meas_729438ffd497eb8a,f204858bdd8d,smiles:6c7f59955968d6f6,pair_fcf1574776fa865d,substrate_exclusive,train
00a715d5e371dd30,00a715d5e371dd30,meas_919b0fb518118986,f204858bdd8d,smiles:fa2d7a9b41d24347,pair_337e827a6ed39dde,substrate_exclusive,train
4fc983109b8a875e,4fc983109b8a875e,meas_52a31b9738e1e71e,f204858bdd8d,smiles:14a0634590beff9f,pair_b2342f25ea097f5d,substrate_exclusive,train
6a66fd49453ae042,6a66fd49453ae042,meas_2cbd811173751b1f,f204858bdd8d,smiles:1464d54a2d8921f3,pair_8a24cade02ddc9c1,substrate_exclusive,train
b58b3a8d32972c91,b58b3a8d32972c91,meas_f60e84dcd0019103,f204858bdd8d,smiles:841e0280ce5f1416,pair_d93202b0cc53c7a1,substrate_exclusive,train
3907bd8e47196a24,3907bd8e47196a24,meas_c1967c3919890b9e,f204858bdd8d,smiles:2a4fd927355256f9,pair_197238604ffaf806,substrate_exclusive,test
991ab5b3a81bf1f4,991ab5b3a81bf1f4,meas_faad5d7667e45004,f204858bdd8d,smiles:e148b91067c9ccab,pair_4f37d572ca91654c,substrate_exclusive,test
539b41ff74f50401,539b41ff74f50401,meas_c43028a503f75b92,f204858bdd8d,smiles:e5016bb768a54e66,pair_eb057efc3718f29d,substrate_exclusive,val
7880515ccbab4064,7880515ccbab4064,meas_beb2b9cd0c4a2ce1,f204858bdd8d,smiles:7b7cfb2fbae2df5e,pair_8a7899240399d706,substrate_exclusive,train
eec69c83d0f3f39b,eec69c83d0f3f39b,meas_d337094160bed2ec,f204858bdd8d,smiles:24d2fa73e74d1416,pair_3deef6f5f7a0a08d,substrate_exclusive,train
7f5fec429aff7401,7f5fec429aff7401,meas_6e3e8bc9e59692f8,f204858bdd8d,smiles:a906d668c053b271,pair_f33391a690e84ad8,substrate_exclusive,train
eff3a932a1b079d8,eff3a932a1b079d8,meas_e05f80048198a713,f204858bdd8d,smiles:9d23b4b40d48f591,pair_f23fa482f60c9634,substrate_exclusive,train
4f88b72ab96dcfb4,4f88b72ab96dcfb4,meas_4384f628501240d3,f0b2e41c0bb5,smiles:1464d54a2d8921f3,pair_3f3a236d32be8bbb,substrate_exclusive,train
4779e4f8aaed5d8c,4779e4f8aaed5d8c,meas_7a2a0e860ce6a964,f0b2e41c0bb5,smiles:14a0634590beff9f,pair_bac4211ed83004e9,substrate_exclusive,train
d9593795bcf39b59,d9593795bcf39b59,meas_b5c0d62690591d27,f0b2e41c0bb5,smiles:2a4fd927355256f9,pair_5300ca64535e21ce,substrate_exclusive,test
78ba99d25314dbef,78ba99d25314dbef,meas_2fe4a102d5ff7acd,f0b2e41c0bb5,smiles:89cad7b8cd0536bd,pair_d9bd9e2749799caf,substrate_exclusive,test
958c9bc7db560967,958c9bc7db560967,meas_34601b3e0f0f995a,f0b2e41c0bb5,smiles:24d2fa73e74d1416,pair_a6b6041ad27b8504,substrate_exclusive,train
8434624b0819702b,8434624b0819702b,meas_5c04c71daa9d615b,f0b2e41c0bb5,smiles:e148b91067c9ccab,pair_acef5e03eafd3aa0,substrate_exclusive,test
70dd294f160dc3fe,70dd294f160dc3fe,meas_c6932b6aae62f968,f0b2e41c0bb5,smiles:e5016bb768a54e66,pair_f3b50b1b547d1320,substrate_exclusive,val
43997c31b55ec8b3,43997c31b55ec8b3,meas_dce82860b35a5d80,f0b2e41c0bb5,smiles:fa2d7a9b41d24347,pair_c4308fce8f3f3245,substrate_exclusive,train
d49282406fc7c3ef,d49282406fc7c3ef,meas_d024936e444cd49c,f0b2e41c0bb5,smiles:a906d668c053b271,pair_d639f061a0612e2d,substrate_exclusive,train
76905adb2840903e,76905adb2840903e,meas_e8daf4f57de2e220,f0b2e41c0bb5,smiles:9d23b4b40d48f591,pair_415ad25712873520,substrate_exclusive,train
a5565b391208d524,a5565b391208d524,meas_f5dc955b2464b5fb,f0b2e41c0bb5,smiles:8c9a2955e46afa72,pair_6f3cdb492c953c88,substrate_exclusive,train
585633ad01df0110,585633ad01df0110,meas_a0b716f947944839,9f7e5113625a,smiles:dd1576df637e9601,pair_d02aecfaf5556bd1,substrate_exclusive,train
3c239b590d18c666,3c239b590d18c666,meas_14a3fb9eda72bbc3,9f7e5113625a,smiles:9666dc4f0fa58870,pair_d36487e4732389c2,substrate_exclusive,train
5c38b399c38e902e,5c38b399c38e902e,meas_1f071a65e5a5e96c,9f7e5113625a,smiles:d37bd322cd909932,pair_e66d4a3d95ff1238,substrate_exclusive,train
1c417c7edf83a8a3,1c417c7edf83a8a3,meas_62e76a546ab18422,398d6133b2cf,smiles:e186d960965766c3,pair_df6886605a366ef3,substrate_exclusive,train
341153fafb23097f,341153fafb23097f,meas_ada9ffd17657e74a,88cdd81e963b,smiles:e186d960965766c3,pair_d5aa404225e15e6e,substrate_exclusive,train
783ffd495f78f9c7,783ffd495f78f9c7,meas_dfcbe29eb916360e,b993c0c54d7c,smiles:e186d960965766c3,pair_75d76adefcc24bcb,substrate_exclusive,train
e587ece532b26eb9,e587ece532b26eb9,meas_f3118e3528282a79,b8919223bee1,smiles:e186d960965766c3,pair_fa8215874e8fe243,substrate_exclusive,train
056415e52649f46a,056415e52649f46a,meas_806056726993208d,398d6133b2cf,smiles:295938f1f345895d,pair_1e9d24efdea38db4,substrate_exclusive,train
034fa0ef12d86f4a,034fa0ef12d86f4a,meas_af2f6c7d00dfacc3,398d6133b2cf,smiles:84b1ac4e7f66731a,pair_6e62f59d9fa66314,substrate_exclusive,test
c571321e8c8e14ef,c571321e8c8e14ef,meas_1c9adcd69611139d,b8919223bee1,smiles:295938f1f345895d,pair_32047b6f3c14e063,substrate_exclusive,train
c9460353f778921e,c9460353f778921e,meas_1dd18000077df2e7,b993c0c54d7c,smiles:84b1ac4e7f66731a,pair_84692c6f8dc77381,substrate_exclusive,test
955d0c44936aaf8a,955d0c44936aaf8a,meas_f888925e8e7943c6,b993c0c54d7c,smiles:295938f1f345895d,pair_02d53c1681dfa6f7,substrate_exclusive,train
c28903fa998c0bab,c28903fa998c0bab,meas_ecb991a8697c7334,b8919223bee1,smiles:84b1ac4e7f66731a,pair_e5d80b5ad23479af,substrate_exclusive,test
13b6955b2e9d4e10,13b6955b2e9d4e10,meas_a299f206b3918aff,88cdd81e963b,smiles:84b1ac4e7f66731a,pair_240a53a8e9faaf4d,substrate_exclusive,test
77317912e95b7b55,77317912e95b7b55,meas_4ce2fd4a4ade4b27,88cdd81e963b,smiles:295938f1f345895d,pair_3383c8dd059f3c58,substrate_exclusive,train
59a574bacb418d4c,59a574bacb418d4c,meas_a00c0d5e76cee798,c9ad04e7b4c9,smiles:84b1ac4e7f66731a,pair_ef5039a02ab015b7,substrate_exclusive,test
7ddb3f020b238384,7ddb3f020b238384,meas_c594832b2a214e0e,8fc71dc9e62b,smiles:84b1ac4e7f66731a,pair_8662cd34a4598ae7,substrate_exclusive,test
fcc81429940feb19,fcc81429940feb19,meas_74c3e11622f1acf2,1017356b0723,smiles:84b1ac4e7f66731a,pair_59a8dd70cac71614,substrate_exclusive,test
e9ea3a389906f814,e9ea3a389906f814,meas_5ad14b886099cb6b,c9ad04e7b4c9,smiles:295938f1f345895d,pair_030091514be78a5e,substrate_exclusive,train
02de0be036bb72b4,02de0be036bb72b4,meas_4c20f0127b089136,1017356b0723,smiles:295938f1f345895d,pair_336e096f5afa1017,substrate_exclusive,train
e01befa3253032c1,e01befa3253032c1,meas_5fda362d27f6ade2,8fc71dc9e62b,smiles:295938f1f345895d,pair_18c18754865e0b06,substrate_exclusive,train
e1d12469b7d2001d,e1d12469b7d2001d,meas_3275ed68be158502,ae3b2ef295f2,smiles:56adb0ff82d3df7f,pair_b57d007fad5bfefa,substrate_exclusive,train
3ca64272e8184937,3ca64272e8184937,meas_2eb729e00dd1dcca,ae3b2ef295f2,smiles:3ccecfe0e1c49a4e,pair_45adb9fbae819149,substrate_exclusive,train
6baab791404c7b36,6baab791404c7b36,meas_84a94f65142f35d9,ae3b2ef295f2,smiles:540cc0181e112b38,pair_78d21a1ec411f8f6,substrate_exclusive,test
81adab587d7632ca,81adab587d7632ca,meas_3c467d242b22ee91,ae33483b7347,smiles:43b1a417f2c25a77,pair_43aa4f489fde9c65,substrate_exclusive,train
927951aa50658bf7,927951aa50658bf7,meas_1f50bd6d9f866779,ae33483b7347,smiles:e8162b65072ddaa7,pair_611c653b01a35223,substrate_exclusive,train
edc8382c1ebe61e8,edc8382c1ebe61e8,meas_32f4fd7071cc49ae,b77222744faf,smiles:295938f1f345895d,pair_dfdc468bc8f6b24b,substrate_exclusive,train
4546d85593ecf856,4546d85593ecf856,meas_0a9ef4fb2599cf02,b77222744faf,smiles:9e84f5dfdf90d7ab,pair_31e0cdff032e7585,substrate_exclusive,test
26462e57d3f94818,26462e57d3f94818,meas_e88e1ae668966684,91e4ae9bda7a,smiles:8d0e5dc46ec0411c,pair_23c1a6a2ddba25e1,substrate_exclusive,train
c3839748b5bcddb1,c3839748b5bcddb1,meas_5f55ebd15c988915,91e4ae9bda7a,smiles:eaefd3628fd53139,pair_4bb14d90035519fe,substrate_exclusive,train
6c69408ac2ee0ed3,6c69408ac2ee0ed3,meas_3532c7d68fbaeb94,91e4ae9bda7a,smiles:b212c19c70e660c2,pair_cb3556660ae1ad4e,substrate_exclusive,val
bc774520eb47c0e3,bc774520eb47c0e3,meas_d9b609de40a6361d,91e4ae9bda7a,smiles:295938f1f345895d,pair_2fc44be0ce93692c,substrate_exclusive,train
96922022d7a31faa,96922022d7a31faa,meas_a0c0fc2f58b37364,2190d6ba383b,smiles:295938f1f345895d,pair_9cd3c679b6d24e43,substrate_exclusive,train
14052bc98b585783,14052bc98b585783,meas_79dc25f8592345d5,2190d6ba383b,smiles:9e84f5dfdf90d7ab,pair_0484eb1dff1eef5f,substrate_exclusive,test
c98d9f372cbf3ab4,c98d9f372cbf3ab4,meas_871d30bd429a45b8,5fe19eca39d5,smiles:295938f1f345895d,pair_760740d7c7cb1e70,substrate_exclusive,train
03c881de6a5bddbb,03c881de6a5bddbb,meas_4611d90bd7475a5d,5fe19eca39d5,smiles:9e84f5dfdf90d7ab,pair_1a127ea1734e5c88,substrate_exclusive,test
e6f8e3dd4181fbe1,e6f8e3dd4181fbe1,meas_317628cef629e5b1,44d2506e1c6f,smiles:fe4a833d646f5ac8,pair_2904382885c0a20c,substrate_exclusive,train
e3fcd75fdf47c92a,e3fcd75fdf47c92a,meas_3c2da8298673427f,36a24f85941c,smiles:9666dc4f0fa58870,pair_36da675b92b5ee11,substrate_exclusive,train
0c88d02a9586bc54,0c88d02a9586bc54,meas_a98a97d029d13869,36a24f85941c,smiles:dd1576df637e9601,pair_a725476c3432d404,substrate_exclusive,train
cc4c1a9679caba01,cc4c1a9679caba01,meas_662555198adc20fe,d020bf0422cb,smiles:43b1a417f2c25a77,pair_49e0359e25464c37,substrate_exclusive,train
b2d47bfc32195650,b2d47bfc32195650,meas_5d16c9dd72d9fb94,6e96021e0c16,smiles:3ccecfe0e1c49a4e,pair_7bd1902a69c5a1e1,substrate_exclusive,train
ba2000c5bd075fb2,ba2000c5bd075fb2,meas_db5c362c640c17ab,523dc4c620f5,smiles:43b1a417f2c25a77,pair_0451883842c623cb,substrate_exclusive,train
e7676b385445fe49,e7676b385445fe49,meas_3adfbb1a1e52f10f,45ec8bb5a9e7,smiles:3ccecfe0e1c49a4e,pair_f98005ae66d373ba,substrate_exclusive,train
c08d6c052652c0d0,c08d6c052652c0d0,meas_46e26e4a97e101ab,3d705e6912a7,smiles:29c0f0f6b07bbd48,pair_72d7de36cb9f3468,substrate_exclusive,train
7f3c039e185cbe31,7f3c039e185cbe31,meas_39de0c0b2bca076c,3d705e6912a7,smiles:0c9a2860b6a6d113,pair_7e30a2aecd732241,substrate_exclusive,train
fef78e790bfa4a26,fef78e790bfa4a26,meas_557836daf0850664,3d705e6912a7,smiles:3ada493953f0f5a3,pair_f7201e4120e5b73d,substrate_exclusive,train
a4b077cfe95e002a,a4b077cfe95e002a,meas_a423f451cc1b2bbe,3d705e6912a7,smiles:e8162b65072ddaa7,pair_06559e01d1b4766b,substrate_exclusive,train
93516a72eb12bbc3,93516a72eb12bbc3,meas_d6e3c662e2cbc27e,36a24f85941c,smiles:8a9189dfecd18e14,pair_c2440a89f310fc8a,substrate_exclusive,train
1d15d17e19cdedb4,1d15d17e19cdedb4,meas_f881a2edea117c84,71d0a64b01eb,smiles:cbfc63a518a9c701,pair_c8c0a7a337ee6942,substrate_exclusive,train
e701b8992d514e9c,e701b8992d514e9c,meas_31e8a43d2bce1326,b9bf96f160b6,smiles:dd1576df637e9601,pair_82fa32e2600a4213,substrate_exclusive,train
217838946379fe4a,217838946379fe4a,meas_d49b31698d452dde,06f2d114904d,smiles:295938f1f345895d,pair_c53bf718c2b860ca,substrate_exclusive,train
6c7e5be9f0ee4b48,6c7e5be9f0ee4b48,meas_2b08b6f4d460c00e,cfadeac7b96c,smiles:dd1576df637e9601,pair_305d0c71c497bc4f,substrate_exclusive,train
4b8fb3c264a2910c,4b8fb3c264a2910c,meas_36ae87f1bd9ddabf,3fdb05dcd16b,smiles:0771a13195925358,pair_fa6cdd03533ff4c2,substrate_exclusive,train
0df52d59d0d24e38,0df52d59d0d24e38,meas_213fe0f13f6beab5,95cc6d772a52,smiles:0771a13195925358,pair_88f3be1cd7f84725,substrate_exclusive,train
80fb5016860188ce,80fb5016860188ce,meas_60e9f2075fa0a3e5,36a24f85941c,smiles:24d2fa73e74d1416,pair_58bf45f47d5c6222,substrate_exclusive,train
dbcf7c08b037a2f6,dbcf7c08b037a2f6,meas_f1af2c956b6a3c3f,36a24f85941c,smiles:6c7f59955968d6f6,pair_c156eb2f2e3d5aa1,substrate_exclusive,train
725a0ee871b72e83,725a0ee871b72e83,meas_b5b732aafd9a99a8,36a24f85941c,smiles:7b7cfb2fbae2df5e,pair_34382c51e1da6e8e,substrate_exclusive,train
c4d331b8f6184ffa,c4d331b8f6184ffa,meas_45c1e82fd5d0d4d0,36a24f85941c,smiles:a12b09c4ab1f5825,pair_f631995b4ad24cd7,substrate_exclusive,train
332e722175d15911,332e722175d15911,meas_fda3c7687de99126,36a24f85941c,smiles:27761d26b81e84bd,pair_98f337a64b6c7f28,substrate_exclusive,train
f4f6bbff3cc9121c,f4f6bbff3cc9121c,meas_dfc11d19d625283e,36a24f85941c,smiles:08b5ef12536f680b,pair_c28c6e29940e8be3,substrate_exclusive,train
fc125971bcc0c957,fc125971bcc0c957,meas_8c4ac95d64fb5f63,36a24f85941c,smiles:03183ce2f90510a8,pair_1d72555166d9bc0a,substrate_exclusive,train
41b8ff6cdd3e4716,41b8ff6cdd3e4716,meas_c259e03ce62f6a98,36a24f85941c,smiles:6b8b5e9c6d5dde10,pair_0728adf60123d98d,substrate_exclusive,val
5ae11193ca7d9169,5ae11193ca7d9169,meas_8c4d9473c88e121b,36a24f85941c,smiles:cf106e4b235a8601,pair_4d829f7f78be5e07,substrate_exclusive,train
714512e1daae1ba9,714512e1daae1ba9,meas_a9b36a719cf93702,36a24f85941c,smiles:75e737825a216f04,pair_34f50bb12d5c2da8,substrate_exclusive,train
93f88361ff107c44,93f88361ff107c44,meas_b3d13e484da55b6a,36a24f85941c,smiles:fb7121a404676cf4,pair_1ab6ed6b6755d77a,substrate_exclusive,train
468fe3db76738dd3,468fe3db76738dd3,meas_bc026e41ed96844d,36a24f85941c,smiles:c29085349d6e3640,pair_8edbae41b7963bdf,substrate_exclusive,train
e6935bec11a0cbee,e6935bec11a0cbee,meas_f27dd95f43f6ec06,36a24f85941c,smiles:19a08fb93a79c267,pair_ce4d8cc31de39f65,substrate_exclusive,train
5e3614ce091d1878,5e3614ce091d1878,meas_4c90ad22cffd755a,36a24f85941c,smiles:781ff6e0010740db,pair_722335b2fa3421bb,substrate_exclusive,train
dbdfa09b7420982c,dbdfa09b7420982c,meas_0b705fe9ec0e0672,36a24f85941c,smiles:49fd924b6c4d2c81,pair_e138467f2a7459e6,substrate_exclusive,train
2974d54f808d9c84,2974d54f808d9c84,meas_bca1968c995b76fd,36a24f85941c,smiles:6c7f59955968d6f6,pair_c156eb2f2e3d5aa1,substrate_exclusive,train
560cd783cf8336f7,560cd783cf8336f7,meas_b58f1dce06a5137e,36a24f85941c,smiles:bc6f43521e034b2b,pair_c9c06c3f7618316a,substrate_exclusive,train
b967e411c8bd859f,b967e411c8bd859f,meas_eb7babf689e81eb4,36a24f85941c,smiles:ded7cc6556ceb061,pair_27bd3f2049ba583e,substrate_exclusive,train
9c81a7105d1c944b,9c81a7105d1c944b,meas_5349599213d427c5,45ec8bb5a9e7,smiles:0ff39fbabeb007e7,pair_f3dbf89aeb1b9b7a,substrate_exclusive,train
575f845f9b26a8b5,575f845f9b26a8b5,meas_e06ed7cdb890e8ec,45ec8bb5a9e7,smiles:eba430b0aa0b6340,pair_aa0eb9d4f084206b,substrate_exclusive,train
f049c25714b8a863,f049c25714b8a863,meas_a049052d6912f14c,bdeefbfbc22b,smiles:8c15a1ca83578e93,pair_452ebf2ca842c551,substrate_exclusive,train
